"WEB BROWSERS  –  ENGINES","","","","",
"www.rankings.cz/en/ranking/web-browsers-engines.html","","","","",
"A ranking of web browsers engines that are used by persons connecting from the Czech Republic with Czech web sites. The ranking is based on the number of page views concerning sites included in the gemiusTraffic study.","","","","",
"","","","","",
"","Opera","Gecko","WebKit/KHTML","MSIE",
"01.01.2007","2.79","23.36","0.20","73.61",
"08.01.2007","2.67","22.52","0.21","74.57",
"15.01.2007","2.66","22.50","0.21","74.60",
"22.01.2007","2.65","22.78","0.21","74.33",
"29.01.2007","2.66","22.93","0.21","74.18",
"05.02.2007","2.67","23.01","0.21","74.09",
"12.02.2007","2.64","23.01","0.20","74.11",
"19.02.2007","2.66","23.22","0.20","73.89",
"26.02.2007","2.68","23.42","0.20","73.67",
"05.03.2007","2.71","23.58","0.21","73.48",
"12.03.2007","2.71","23.71","0.21","73.34",
"19.03.2007","2.65","23.41","0.20","73.71",
"26.03.2007","2.73","23.70","0.21","73.34",
"02.04.2007","2.76","24.08","0.20","72.93",
"09.04.2007","2.88","24.64","0.20","72.25",
"16.04.2007","2.79","23.90","0.20","73.08",
"23.04.2007","2.82","24.09","0.20","72.85",
"30.04.2007","3.01","25.29","0.20","71.48",
"07.05.2007","3.03","25.41","0.21","71.32",
"14.05.2007","2.90","24.51","0.21","72.35",
"21.05.2007","2.93","24.61","0.21","72.22",
"28.05.2007","2.93","24.72","0.21","72.11",
"04.06.2007","2.97","24.68","0.21","72.10",
"11.06.2007","2.95","24.64","0.21","72.17",
"18.06.2007","2.93","24.56","0.21","72.26",
"25.06.2007","2.97","24.98","0.21","71.80",
"02.07.2007","3.21","26.55","0.21","70.00",
"09.07.2007","3.04","25.35","0.22","71.35",
"16.07.2007","3.05","25.30","0.23","71.38",
"23.07.2007","3.06","25.22","0.23","71.46",
"30.07.2007","3.08","25.39","0.22","71.27",
"06.08.2007","3.08","25.50","0.22","71.16",
"13.08.2007","3.10","25.61","0.22","71.03",
"20.08.2007","3.11","25.72","0.22","70.91",
"27.08.2007","3.14","25.91","0.21","70.70",
"03.09.2007","3.10","25.64","0.21","71.01",
"10.09.2007","3.10","25.50","0.22","71.14",
"17.09.2007","3.13","25.47","0.23","71.14",
"24.09.2007","3.22","26.22","0.22","70.31",
"01.10.2007","3.14","25.83","0.23","70.78",
"08.10.2007","3.14","25.88","0.23","70.73",
"15.10.2007","3.15","25.85","0.22","70.75",
"22.10.2007","3.19","26.28","0.22","70.28",
"29.10.2007","3.17","26.16","0.22","70.43",
"05.11.2007","3.19","26.24","0.22","70.33",
"12.11.2007","3.20","26.41","0.22","70.14",
"19.11.2007","3.21","26.55","0.22","69.99",
"26.11.2007","3.26","26.88","0.22","69.61",
"03.12.2007","3.30","27.20","0.22","69.24",
"10.12.2007","3.33","27.37","0.22","69.04",
"17.12.2007","3.36","27.68","0.22","68.70",
"24.12.2007","3.73","30.22","0.21","65.79",
"31.12.2007","3.55","29.15","0.23","67.04",
"07.01.2008","3.27","27.80","0.24","68.65",
"14.01.2008","3.24","27.69","0.24","68.80",
"21.01.2008","3.22","27.76","0.24","68.74",
"28.01.2008","3.28","28.16","0.24","68.28",
"04.02.2008","3.30","28.27","0.24","68.15",
"11.02.2008","3.32","28.45","0.24","67.95",
"18.02.2008","3.34","28.68","0.24","67.70",
"25.02.2008","3.32","28.67","0.25","67.74",
"03.03.2008","3.34","28.82","0.25","67.55",
"10.03.2008","3.34","28.91","0.25","67.46",
"17.03.2008","3.34","29.00","0.26","67.36",
"24.03.2008","3.44","29.54","0.27","66.72",
"31.03.2008","3.40","29.14","0.28","67.14",
"07.04.2008","3.44","29.37","0.28","66.87",
"14.04.2008","3.47","29.46","0.29","66.73",
"21.04.2008","3.49","29.51","0.29","66.66",
"28.04.2008","3.66","30.58","0.30","65.42",
"05.05.2008","4.01","30.77","0.31","64.86",
"12.05.2008","4.07","29.66","0.32","65.90",
"19.05.2008","4.03","29.82","0.31","65.80",
"26.05.2008","4.12","30.08","0.32","65.44",
"02.06.2008","4.11","30.19","0.31","65.35",
"09.06.2008","4.11","30.13","0.31","65.40",
"16.06.2008","4.12","30.14","0.31","65.39",
"23.06.2008","4.19","30.59","0.31","64.86",
"30.06.2008","4.19","30.89","0.31","64.56",
"07.07.2008","4.15","30.64","0.31","64.85",
"14.07.2008","4.14","30.68","0.31","64.82",
"21.07.2008","4.16","30.76","0.32","64.65",
"28.07.2008","4.20","30.96","0.33","64.36",
"04.08.2008","4.24","31.01","0.33","64.24",
"11.08.2008","4.28","31.31","0.33","63.95",
"18.08.2008","4.31","31.41","0.34","63.89",
"25.08.2008","4.38","31.60","0.34","63.63",
"01.09.2008","4.36","31.37","0.53","63.71",
"08.09.2008","4.26","31.00","0.61","64.08",
"15.09.2008","4.28","31.13","0.61","63.94",
"22.09.2008","4.30","31.07","0.64","63.94",
"29.09.2008","4.32","31.20","0.67","63.77",
"06.10.2008","4.33","31.19","0.68","63.76",
"13.10.2008","4.35","31.35","0.69","63.57",
"20.10.2008","4.33","31.20","0.70","63.73",
"27.10.2008","4.62","32.38","0.70","62.26",
"03.11.2008","4.42","31.51","0.71","63.32",
"10.11.2008","4.46","31.43","0.72","63.34",
"17.11.2008","4.65","32.22","0.74","62.33",
"24.11.2008","4.51","31.56","0.78","63.11",
"01.12.2008","4.52","31.60","0.82","63.01",
"08.12.2008","4.55","31.60","0.84","62.96",
"15.12.2008","4.72","32.33","0.91","61.98",
"22.12.2008","5.31","34.75","1.02","58.87",
"29.12.2008","5.22","34.55","1.06","59.12",
"05.01.2009","4.78","32.68","1.04","61.46",
"12.01.2009","4.73","32.68","1.05","61.50",
"19.01.2009","4.65","32.86","1.05","61.41",
"26.01.2009","4.66","33.06","1.06","61.17",
"02.02.2009","4.67","33.01","1.08","61.20",
"09.02.2009","4.68","33.11","1.10","61.06",
"16.02.2009","4.70","33.12","1.13","61.00",
"23.02.2009","4.70","33.29","1.16","60.82",
"02.03.2009","4.70","33.30","1.21","60.75",
"09.03.2009","4.74","33.40","1.27","60.55",
"16.03.2009","4.73","33.21","1.29","60.73",
"23.03.2009","4.77","33.32","1.34","60.54",
"30.03.2009","4.90","33.49","1.42","60.15",
"06.04.2009","5.02","33.65","1.48","59.82",
"13.04.2009","5.10","34.16","1.54","59.15",
"20.04.2009","5.00","33.52","1.57","59.87",
"27.04.2009","5.15","34.14","1.66","59.00",
"04.05.2009","5.17","34.32","1.70","58.76",
"11.05.2009","5.08","34.08","1.70","59.10",
"18.05.2009","5.11","34.29","1.77","58.78",
"25.05.2009","5.09","34.40","1.81","58.65",
"01.06.2009","5.05","34.23","1.85","58.83",
"08.06.2009","5.03","34.13","1.88","58.92",
"15.06.2009","5.03","34.15","1.93","58.84",
"22.06.2009","5.02","34.33","1.99","58.62",
"29.06.2009","5.19","34.82","2.00","57.67",
"06.07.2009","5.25","35.34","2.06","57.01",
"13.07.2009","5.23","34.87","2.16","57.39",
"20.07.2009","5.29","34.86","2.22","57.27",
"27.07.2009","5.39","34.81","2.31","57.13",
"03.08.2009","5.37","34.79","2.39","57.09",
"10.08.2009","5.39","34.79","2.44","57.02",
"17.08.2009","5.45","34.84","2.53","56.83",
"24.08.2009","5.50","34.95","2.59","56.62",
"31.08.2009","5.56","34.83","2.58","56.68",
"07.09.2009","5.59","34.56","2.58","56.91",
"14.09.2009","5.59","34.47","2.67","56.89",
"21.09.2009","5.60","34.47","2.73","56.83",
"28.09.2009","5.77","35.36","2.85","55.66",
"05.10.2009","5.57","34.84","2.83","56.40",
"12.10.2009","5.48","34.82","2.88","56.47",
"19.10.2009","5.54","34.87","2.97","56.26",
"26.10.2009","5.75","35.61","3.17","55.12",
"02.11.2009","5.57","34.91","3.13","56.06",
"09.11.2009","5.48","34.88","3.16","56.15",
"16.11.2009","5.71","35.67","3.37","54.91",
"23.11.2009","5.60","35.06","3.33","55.68",
"30.11.2009","5.66","35.27","3.43","55.31",
"07.12.2009","5.67","35.34","3.50","55.17",
"14.12.2009","5.74","35.32","3.64","54.97",
"21.12.2009","6.20","36.55","4.02","52.87",
"28.12.2009","6.18","36.57","4.13","52.77",
"04.01.2010","5.67","35.11","3.92","54.97",
"11.01.2010","5.67","34.98","3.99","55.03",
"18.01.2010","5.62","35.05","4.12","54.89",
"25.01.2010","5.58","34.77","4.06","55.27",
"01.02.2010","5.53","34.67","4.16","55.33",
"08.02.2010","5.66","35.23","4.49","54.25",
"15.02.2010","5.66","35.23","4.65","54.03",
"22.02.2010","5.74","35.26","4.77","53.76",
"01.03.2010","5.77","35.43","4.84","53.56",
"08.03.2010","5.75","35.43","4.95","53.45",
"15.03.2010","5.75","35.43","5.12","53.28",
"22.03.2010","5.77","35.49","5.32","53.01",
"29.03.2010","5.84","35.69","5.56","52.53",
"05.04.2010","5.89","36.21","5.77","51.76",
"12.04.2010","5.70","35.64","5.69","52.60",
"19.04.2010","5.72","35.68","5.87","52.37",
"26.04.2010","5.76","35.79","5.99","52.10",
"03.05.2010","5.71","35.86","6.12","51.96",
"10.05.2010","5.74","35.90","6.24","51.78",
"17.05.2010","5.73","35.88","6.36","51.65",
"24.05.2010","5.71","35.86","6.63","51.43",
"31.05.2010","5.74","36.16","6.58","51.17",
"07.06.2010","5.88","36.37","6.79","50.59",
"14.06.2010","5.82","36.38","6.79","50.67",
"21.06.2010","5.84","36.27","6.91","50.62",
"28.06.2010","6.01","36.35","7.17","50.08",
"05.07.2010","6.37","37.53","7.62","48.07",
"12.07.2010","6.07","36.27","7.37","49.90",
"19.07.2010","6.12","36.26","7.51","49.74",
"26.07.2010","6.16","36.14","7.61","49.54",
"02.08.2010","6.14","36.13","7.65","49.39",
"09.08.2010","6.22","36.05","7.81","49.19",
"16.08.2010","6.23","36.09","7.97","48.99",
"23.08.2010","6.20","36.08","8.09","48.95",
"30.08.2010","6.17","36.13","8.15","48.95",
"06.09.2010","6.11","35.91","8.07","49.27",
"13.09.2010","6.08","35.76","8.14","49.34",
"20.09.2010","6.09","35.76","8.32","49.14",
"27.09.2010","6.29","36.50","8.69","47.84",
"04.10.2010","6.09","35.86","8.52","48.85",
"11.10.2010","6.08","35.85","8.70","48.69",
"18.10.2010","6.02","35.78","8.72","48.79",
"25.10.2010","6.31","36.51","9.30","47.18",
"01.11.2010","6.04","35.94","9.03","48.30",
"08.11.2010","6.00","36.02","9.17","48.14",
