"WEB BROWSERS  –  ENGINES","","","","",
"www.ranking.lt/en/ranking/web-browsers-engines.html","","","","",
"A ranking of web browsers engines that are used by persons connecting from Lithuania with Lithuanian web sites. The ranking is based on the number of page views concerning sites included in the gemiusTraffic study.","","","","",
"","","","","",
"","Opera","Gecko","WebKit/KHTML","MSIE",
"01.01.2007","5.28","12.88","0.05","81.78",
"08.01.2007","4.97","12.38","0.06","82.57",
"15.01.2007","5.38","12.91","0.05","81.64",
"22.01.2007","5.55","13.10","0.05","81.28",
"29.01.2007","5.86","12.69","0.05","81.38",
"05.02.2007","5.79","13.54","0.05","80.60",
"12.02.2007","6.02","14.42","0.05","79.49",
"19.02.2007","6.09","14.77","0.05","79.07",
"26.02.2007","6.16","15.18","0.05","78.59",
"05.03.2007","6.28","15.61","0.05","78.04",
"12.03.2007","6.56","16.53","0.05","76.83",
"19.03.2007","6.34","16.33","0.06","77.25",
"26.03.2007","6.38","16.58","0.06","76.96",
"02.04.2007","6.47","16.93","0.05","76.53",
"09.04.2007","6.77","17.38","0.05","75.78",
"16.04.2007","6.54","17.19","0.06","76.19",
"23.04.2007","6.47","17.32","0.06","76.13",
"30.04.2007","6.68","17.87","0.06","75.36",
"07.05.2007","6.63","18.18","0.06","75.11",
"14.05.2007","6.66","18.40","0.06","74.86",
"21.05.2007","6.64","18.63","0.06","74.64",
"28.05.2007","6.59","18.56","0.06","74.76",
"04.06.2007","6.57","18.93","0.06","74.41",
"11.06.2007","6.52","18.91","0.08","74.47",
"18.06.2007","6.53","19.55","0.07","73.83",
"25.06.2007","6.80","19.88","0.08","73.21",
"02.07.2007","6.71","19.80","0.07","73.38",
"09.07.2007","6.55","19.68","0.08","73.65",
"16.07.2007","6.52","19.22","0.08","74.15",
"23.07.2007","6.50","19.33","0.09","74.06",
"30.07.2007","6.40","19.52","0.09","73.97",
"06.08.2007","6.40","19.68","0.09","73.81",
"13.08.2007","6.57","20.00","0.09","73.30",
"20.08.2007","6.45","19.80","0.09","73.63",
"27.08.2007","6.44","19.97","0.09","73.47",
"03.09.2007","6.30","19.64","0.10","73.93",
